Time,PosX,PosY,PosZ,Altitude,VelX,VelY,VelZ,AccX,AccY,AccZ,AccGX,AccGY,AccGZ,Roll,Pitch,Yaw,GyroX,GyroY,GyroZ,AngularAccX,AngularAccY,AngularAccZ,YTVC,ZTVC,PitchSetpoint,YawSetpoint,Apogee
24.06,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.07,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.08,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.09,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.1,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.11,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.12,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.13,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.14,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.15,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.16,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.17,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.18,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.19,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.2,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.21,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.22,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.23,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.24,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.25,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.26,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.27,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.28,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.29,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.3,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.31,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.32,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.33,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.34,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.35,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.36,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.37,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.38,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.39,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.4,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.41,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.42,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.43,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.44,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.45,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.46,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.47,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.48,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.49,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.5,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.51,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.52,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.53,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.54,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.55,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.56,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.57,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.58,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.59,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.6,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.61,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.62,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.63,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.64,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.65,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.66,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.67,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.68,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.69,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.7,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.71,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.72,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.73,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.74,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.75,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.76,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.77,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.78,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.79,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.8,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.81,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.82,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.83,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.84,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.85,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.86,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.87,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.88,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.89,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.9,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.91,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.92,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.93,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.94,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.95,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.96,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.97,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.98,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
24.99,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.0,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.01,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.02,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.03,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.04,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.05,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.06,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.07,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.08,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.09,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.1,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.11,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.12,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.13,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.14,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.15,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.16,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.17,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.18,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.19,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.2,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.21,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
25.22,-210.14494,210.94766,0.0,-0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807,-0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,364.29
